"Plot Title: Tank 3"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444036, SEN S/N: 20444036)","Coupler Detached (LGR S/N: 20444036)","Coupler Attached (LGR S/N: 20444036)","Host Connected (LGR S/N: 20444036)","End Of File (LGR S/N: 20444036)"
1,05/13/19 10:15:00 AM,27.505,Logged,,,
2,05/13/19 10:30:00 AM,27.530,,,,
3,05/13/19 10:45:00 AM,27.554,,,,
4,05/13/19 11:00:00 AM,27.628,,,,
5,05/13/19 11:15:00 AM,27.751,,,,
6,05/13/19 11:30:00 AM,27.801,,,,
7,05/13/19 11:45:00 AM,27.850,,,,
8,05/13/19 12:00:00 PM,27.875,,,,
9,05/13/19 12:15:00 PM,27.899,,,,
10,05/13/19 12:30:00 PM,27.924,,,,
11,05/13/19 12:45:00 PM,27.998,,,,
12,05/13/19 01:00:00 PM,27.899,,,,
13,05/13/19 01:15:00 PM,27.899,,,,
14,05/13/19 01:30:00 PM,27.949,,,,
15,05/13/19 01:45:00 PM,28.023,,,,
16,05/13/19 02:00:00 PM,28.072,,,,
17,05/13/19 02:15:00 PM,28.097,,,,
18,05/13/19 02:30:00 PM,28.147,,,,
19,05/13/19 02:45:00 PM,28.122,,,,
20,05/13/19 03:00:00 PM,28.122,,,,
21,05/13/19 03:15:00 PM,28.147,,,,
22,05/13/19 03:30:00 PM,28.221,,,,
23,05/13/19 03:45:00 PM,28.245,,,,
24,05/13/19 04:00:00 PM,28.245,,,,
25,05/13/19 04:15:00 PM,28.245,,,,
26,05/13/19 04:30:00 PM,28.221,,,,
27,05/13/19 04:45:00 PM,28.196,,,,
28,05/13/19 05:00:00 PM,28.147,,,,
29,05/13/19 05:15:00 PM,28.147,,,,
30,05/13/19 05:30:00 PM,28.122,,,,
31,05/13/19 05:45:00 PM,28.072,,,,
32,05/13/19 06:00:00 PM,28.419,,,,
33,05/13/19 06:15:00 PM,28.816,,,,
34,05/13/19 06:30:00 PM,28.791,,,,
35,05/13/19 06:45:00 PM,28.766,,,,
36,05/13/19 07:00:00 PM,28.717,,,,
37,05/13/19 07:15:00 PM,28.717,,,,
38,05/13/19 07:30:00 PM,28.692,,,,
39,05/13/19 07:45:00 PM,28.717,,,,
40,05/13/19 08:00:00 PM,28.742,,,,
41,05/13/19 08:15:00 PM,28.667,,,,
42,05/13/19 08:30:00 PM,28.642,,,,
43,05/13/19 08:45:00 PM,28.642,,,,
44,05/13/19 09:00:00 PM,28.617,,,,
45,05/13/19 09:15:00 PM,28.642,,,,
46,05/13/19 09:30:00 PM,28.593,,,,
47,05/13/19 09:45:00 PM,28.568,,,,
48,05/13/19 10:00:00 PM,28.568,,,,
49,05/13/19 10:15:00 PM,28.543,,,,
50,05/13/19 10:30:00 PM,28.543,,,,
51,05/13/19 10:45:00 PM,28.543,,,,
52,05/13/19 11:00:00 PM,28.493,,,,
53,05/13/19 11:15:00 PM,28.468,,,,
54,05/13/19 11:30:00 PM,28.493,,,,
55,05/13/19 11:45:00 PM,28.444,,,,
56,05/14/19 12:00:00 AM,28.345,,,,
57,05/14/19 12:15:00 AM,28.345,,,,
58,05/14/19 12:30:00 AM,28.394,,,,
59,05/14/19 12:45:00 AM,28.369,,,,
60,05/14/19 01:00:00 AM,28.245,,,,
61,05/14/19 01:15:00 AM,28.245,,,,
62,05/14/19 01:30:00 AM,28.245,,,,
63,05/14/19 01:45:00 AM,28.295,,,,
64,05/14/19 02:00:00 AM,28.345,,,,
65,05/14/19 02:15:00 AM,28.345,,,,
66,05/14/19 02:30:00 AM,28.369,,,,
67,05/14/19 02:45:00 AM,28.345,,,,
68,05/14/19 03:00:00 AM,28.369,,,,
69,05/14/19 03:15:00 AM,28.394,,,,
70,05/14/19 03:30:00 AM,28.369,,,,
71,05/14/19 03:45:00 AM,28.345,,,,
72,05/14/19 04:00:00 AM,28.345,,,,
73,05/14/19 04:15:00 AM,28.369,,,,
74,05/14/19 04:30:00 AM,28.345,,,,
75,05/14/19 04:45:00 AM,28.345,,,,
76,05/14/19 05:00:00 AM,28.369,,,,
77,05/14/19 05:15:00 AM,28.394,,,,
78,05/14/19 05:30:00 AM,28.369,,,,
79,05/14/19 05:45:00 AM,28.320,,,,
80,05/14/19 06:00:00 AM,28.320,,,,
81,05/14/19 06:15:00 AM,28.171,,,,
82,05/14/19 06:30:00 AM,28.097,,,,
83,05/14/19 06:45:00 AM,28.122,,,,
84,05/14/19 07:00:00 AM,28.072,,,,
85,05/14/19 07:15:00 AM,28.048,,,,
86,05/14/19 07:30:00 AM,28.097,,,,
87,05/14/19 07:45:00 AM,28.122,,,,
88,05/14/19 08:00:00 AM,28.171,,,,
89,05/14/19 08:15:00 AM,28.171,,,,
90,05/14/19 08:30:00 AM,28.221,,,,
91,05/14/19 08:45:00 AM,28.122,,,,
92,05/14/19 09:00:00 AM,28.171,,,,
93,05/14/19 09:15:00 AM,28.221,,,,
94,05/14/19 09:30:00 AM,28.444,,,,
95,05/14/19 09:45:00 AM,28.444,,,,
96,05/14/19 10:00:00 AM,28.493,,,,
97,05/14/19 10:15:00 AM,28.468,,,,
98,05/14/19 10:30:00 AM,28.493,,,,
99,05/14/19 10:45:00 AM,28.493,,,,
100,05/14/19 11:00:00 AM,28.543,,,,
101,05/14/19 11:15:00 AM,28.493,,,,
102,05/14/19 11:30:00 AM,28.493,,,,
103,05/14/19 11:45:00 AM,28.493,,,,
104,05/14/19 12:00:00 PM,28.543,,,,
105,05/14/19 12:15:00 PM,28.518,,,,
106,05/14/19 12:30:00 PM,28.568,,,,
107,05/14/19 12:45:00 PM,28.543,,,,
108,05/14/19 01:00:00 PM,28.568,,,,
109,05/14/19 01:15:00 PM,28.518,,,,
110,05/14/19 01:30:00 PM,28.493,,,,
111,05/14/19 01:36:48 PM,,,Logged,,
112,05/14/19 01:36:52 PM,,,,Logged,Logged
