"Plot Title: Tank 5"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444040, SEN S/N: 20444040)","Coupler Detached (LGR S/N: 20444040)","Coupler Attached (LGR S/N: 20444040)","Host Connected (LGR S/N: 20444040)","End Of File (LGR S/N: 20444040)"
1,05/13/19 10:15:00 AM,27.505,Logged,,,
2,05/13/19 10:30:00 AM,27.554,,,,
3,05/13/19 10:45:00 AM,27.579,,,,
4,05/13/19 11:00:00 AM,27.653,,,,
5,05/13/19 11:15:00 AM,27.751,,,,
6,05/13/19 11:30:00 AM,27.850,,,,
7,05/13/19 11:45:00 AM,27.875,,,,
8,05/13/19 12:00:00 PM,27.924,,,,
9,05/13/19 12:15:00 PM,27.974,,,,
10,05/13/19 12:30:00 PM,27.924,,,,
11,05/13/19 12:45:00 PM,27.899,,,,
12,05/13/19 01:00:00 PM,27.899,,,,
13,05/13/19 01:15:00 PM,27.924,,,,
14,05/13/19 01:30:00 PM,27.974,,,,
15,05/13/19 01:45:00 PM,28.048,,,,
16,05/13/19 02:00:00 PM,28.072,,,,
17,05/13/19 02:15:00 PM,28.122,,,,
18,05/13/19 02:30:00 PM,28.171,,,,
19,05/13/19 02:45:00 PM,28.147,,,,
20,05/13/19 03:00:00 PM,28.147,,,,
21,05/13/19 03:15:00 PM,28.171,,,,
22,05/13/19 03:30:00 PM,28.245,,,,
23,05/13/19 03:45:00 PM,28.270,,,,
24,05/13/19 04:00:00 PM,28.270,,,,
25,05/13/19 04:15:00 PM,28.245,,,,
26,05/13/19 04:30:00 PM,28.245,,,,
27,05/13/19 04:45:00 PM,28.196,,,,
28,05/13/19 05:00:00 PM,28.171,,,,
29,05/13/19 05:15:00 PM,28.171,,,,
30,05/13/19 05:30:00 PM,28.147,,,,
31,05/13/19 05:45:00 PM,28.097,,,,
32,05/13/19 06:00:00 PM,28.245,,,,
33,05/13/19 06:15:00 PM,28.221,,,,
34,05/13/19 06:30:00 PM,28.171,,,,
35,05/13/19 06:45:00 PM,28.147,,,,
36,05/13/19 07:00:00 PM,28.072,,,,
37,05/13/19 07:15:00 PM,28.072,,,,
38,05/13/19 07:30:00 PM,28.097,,,,
39,05/13/19 07:45:00 PM,28.122,,,,
