"Plot Title: Tank 6"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444033, SEN S/N: 20444033)","Coupler Detached (LGR S/N: 20444033)","Coupler Attached (LGR S/N: 20444033)","Host Connected (LGR S/N: 20444033)","End Of File (LGR S/N: 20444033)"
1,05/13/19 10:15:00 AM,27.382,Logged,,,
2,05/13/19 10:30:00 AM,27.530,,,,
3,05/13/19 10:45:00 AM,27.554,,,,
4,05/13/19 11:00:00 AM,27.628,,,,
5,05/13/19 11:15:00 AM,27.702,,,,
6,05/13/19 11:30:00 AM,27.801,,,,
7,05/13/19 11:45:00 AM,27.850,,,,
8,05/13/19 12:00:00 PM,27.875,,,,
9,05/13/19 12:15:00 PM,27.875,,,,
10,05/13/19 12:30:00 PM,27.875,,,,
11,05/13/19 12:45:00 PM,27.875,,,,
12,05/13/19 01:00:00 PM,27.850,,,,
13,05/13/19 01:15:00 PM,27.899,,,,
14,05/13/19 01:30:00 PM,27.924,,,,
15,05/13/19 01:45:00 PM,28.023,,,,
16,05/13/19 02:00:00 PM,28.048,,,,
17,05/13/19 02:15:00 PM,28.097,,,,
18,05/13/19 02:30:00 PM,28.122,,,,
19,05/13/19 02:45:00 PM,28.097,,,,
20,05/13/19 03:00:00 PM,28.122,,,,
21,05/13/19 03:15:00 PM,28.122,,,,
22,05/13/19 03:30:00 PM,28.196,,,,
23,05/13/19 03:45:00 PM,28.245,,,,
24,05/13/19 04:00:00 PM,28.245,,,,
25,05/13/19 04:15:00 PM,28.221,,,,
26,05/13/19 04:30:00 PM,28.196,,,,
27,05/13/19 04:45:00 PM,28.171,,,,
28,05/13/19 05:00:00 PM,28.147,,,,
29,05/13/19 05:15:00 PM,28.122,,,,
30,05/13/19 05:30:00 PM,28.097,,,,
31,05/13/19 05:45:00 PM,28.097,,,,
32,05/13/19 06:00:00 PM,28.072,,,,
33,05/13/19 06:15:00 PM,28.048,,,,
34,05/13/19 06:30:00 PM,27.974,,,,
35,05/13/19 06:45:00 PM,27.974,,,,
36,05/13/19 07:00:00 PM,27.924,,,,
37,05/13/19 07:15:00 PM,27.899,,,,
38,05/13/19 07:30:00 PM,27.899,,,,
39,05/13/19 07:45:00 PM,27.949,,,,
40,05/13/19 08:00:00 PM,27.949,,,,
41,05/13/19 08:15:00 PM,27.875,,,,
42,05/13/19 08:30:00 PM,27.850,,,,
43,05/13/19 08:45:00 PM,27.850,,,,
44,05/13/19 09:00:00 PM,27.850,,,,
45,05/13/19 09:15:00 PM,27.825,,,,
46,05/13/19 09:30:00 PM,27.801,,,,
47,05/13/19 09:45:00 PM,27.801,,,,
48,05/13/19 10:00:00 PM,27.776,,,,
49,05/13/19 10:15:00 PM,27.751,,,,
50,05/13/19 10:30:00 PM,27.727,,,,
51,05/13/19 10:45:00 PM,27.702,,,,
52,05/13/19 11:00:00 PM,27.702,,,,
53,05/13/19 11:15:00 PM,27.702,,,,
54,05/13/19 11:30:00 PM,27.677,,,,
55,05/13/19 11:45:00 PM,27.628,,,,
56,05/14/19 12:00:00 AM,27.554,,,,
57,05/14/19 12:15:00 AM,27.505,,,,
58,05/14/19 12:30:00 AM,27.554,,,,
59,05/14/19 12:45:00 AM,27.530,,,,
60,05/14/19 01:00:00 AM,27.407,,,,
61,05/14/19 01:15:00 AM,27.382,,,,
62,05/14/19 01:30:00 AM,27.382,,,,
63,05/14/19 01:45:00 AM,27.481,,,,
64,05/14/19 02:00:00 AM,27.530,,,,
65,05/14/19 02:15:00 AM,27.505,,,,
66,05/14/19 02:30:00 AM,27.505,,,,
67,05/14/19 02:45:00 AM,27.530,,,,
68,05/14/19 03:00:00 AM,27.554,,,,
69,05/14/19 03:15:00 AM,27.554,,,,
70,05/14/19 03:30:00 AM,27.530,,,,
71,05/14/19 03:45:00 AM,27.530,,,,
72,05/14/19 04:00:00 AM,27.530,,,,
73,05/14/19 04:15:00 AM,27.530,,,,
74,05/14/19 04:30:00 AM,27.530,,,,
75,05/14/19 04:45:00 AM,27.554,,,,
76,05/14/19 05:00:00 AM,27.554,,,,
77,05/14/19 05:15:00 AM,27.554,,,,
78,05/14/19 05:30:00 AM,27.554,,,,
79,05/14/19 05:45:00 AM,27.505,,,,
80,05/14/19 06:00:00 AM,27.431,,,,
81,05/14/19 06:15:00 AM,27.284,,,,
82,05/14/19 06:30:00 AM,27.259,,,,
83,05/14/19 06:45:00 AM,27.333,,,,
84,05/14/19 07:00:00 AM,27.235,,,,
85,05/14/19 07:15:00 AM,27.210,,,,
86,05/14/19 07:30:00 AM,27.235,,,,
87,05/14/19 07:45:00 AM,27.259,,,,
88,05/14/19 08:00:00 AM,27.333,,,,
89,05/14/19 08:15:00 AM,27.358,,,,
90,05/14/19 08:30:00 AM,27.358,,,,
91,05/14/19 08:45:00 AM,27.358,,,,
92,05/14/19 09:00:00 AM,27.431,,,,
93,05/14/19 09:15:00 AM,27.505,,,,
94,05/14/19 09:30:00 AM,27.554,,,,
95,05/14/19 09:45:00 AM,27.554,,,,
96,05/14/19 10:00:00 AM,27.579,,,,
97,05/14/19 10:15:00 AM,27.604,,,,
98,05/14/19 10:30:00 AM,27.628,,,,
99,05/14/19 10:45:00 AM,27.653,,,,
100,05/14/19 11:00:00 AM,27.653,,,,
101,05/14/19 11:15:00 AM,27.628,,,,
102,05/14/19 11:30:00 AM,27.579,,,,
103,05/14/19 11:45:00 AM,27.579,,,,
104,05/14/19 12:00:00 PM,27.604,,,,
105,05/14/19 12:15:00 PM,27.604,,,,
106,05/14/19 12:30:00 PM,27.628,,,,
107,05/14/19 12:45:00 PM,27.604,,,,
108,05/14/19 01:00:00 PM,27.628,,,,
109,05/14/19 01:15:00 PM,27.604,,,,
110,05/14/19 01:30:00 PM,27.554,,,,
111,05/14/19 01:41:50 PM,,,Logged,,
112,05/14/19 01:41:53 PM,,,,Logged,Logged
